source_member,safe_relative_path,sha256,revision
train/Tomato leaf bacterial spot/a3fb24f84fe70e5d37352d13106531d6.jpg,train/Tomato leaf bacterial spot/69ddf3c81676a8744fbdb91e.jpg,d3c345a04c24286122157d15f955bf6d80fc20632d8dab71ef8b67ff9f2ae0ed,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/alter_cank2-150x150.jpg,train/Tomato leaf bacterial spot/bb1e824e56acb309aa9b5b8a.jpg,78065f098aabf74969a0f42fe5a5c0657857235f7f894cd1e6b33672e1e8809d,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/b-speck.jpg,train/Tomato leaf bacterial spot/790145f24fc8bacfb4b6b77b.jpg,8adf89d08459ca67ecb447e89058d090d7665af4c22763c65baceb687744b5cd,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bac-canker.jpg,train/Tomato leaf bacterial spot/bdbce653dc9d1dc539715022.jpg,bcb83e8d547c0ba6eeb62842e55a0d6fb661c8dbf0c7f1e85e56a9fd46d7d0ec,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bac-spot.jpg,train/Tomato leaf bacterial spot/1760b87a86a736be47ef5701.jpg,f1fe3cf118567d855966bb36c0f02bf3d2b7e51ff2e6e01a4bc95276ac280a8c,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bac.jpg,train/Tomato leaf bacterial spot/5f02d1c94c6c15598991e0d5.jpg,793c8877b549c9ae1580a34f604a2d915b4f3ee7dde74d5020fca7042a35abf4,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bac_spot1-300x298.jpg,train/Tomato leaf bacterial spot/537e495eaf0c0e98ca46b1b2.jpg,306dd530d66ee2c88dfd1e4dc7474d4a9fff4807e79a60107f158a11e9576b30,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bac_spot_tomato_leaf_l.jpg,train/Tomato leaf bacterial spot/b1c97e3ebd6fa828c6db8aa2.jpg,e3367bee19c4c90507c3f63ad8db2ac357feaf0bb502f557d3813fa029de9294,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bact-spot-leaf-big.jpg,train/Tomato leaf bacterial spot/5b61b5af54de73c5d017f820.jpg,64a9974a6bb8ba89c8a76ce2edbb25f8e6d38063c75badf2706fa720a91fdec3,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterial%20leaf%20spot.jpg,train/Tomato leaf bacterial spot/1ae518991915ed6e87a5c01a.jpg,397531c283832ddfa73d5cccfa25e8ab9b788863c6298ea9db2344953d1be0e7,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterial-canker3x2400-2ia1kgd.jpg,train/Tomato leaf bacterial spot/f955feb3c85b556cf4c24977.jpg,9840822e5069579f3b7a7608b69a77fdd8b477a9be85eb70524eff1ca7b191aa,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterial-canker4x640-1nz1vm7.jpg,train/Tomato leaf bacterial spot/3644d088f83de87da27ccea9.jpg,04f466fd99811ef1e64049f95a78fb3709aeae4fe064cfc5913ab11f7666f3cc,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterial-leaf-spot.jpg,train/Tomato leaf bacterial spot/4f96ea8cf8114663ee9aff5b.jpg,425d70338728b52a54a02ac16ec7747d70e0cad0323be780b7332e076e322447,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterial-speck-tomato-2.jpg,train/Tomato leaf bacterial spot/d55656f7b0338fe3e6f1f9ca.jpg,dabcc346884a68ee6fd9b0d356e3fd83e3aba2911497292807887f44714d68f8,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterial-speck-tomato-3.jpg,train/Tomato leaf bacterial spot/7a4383cce71138e46a750036.jpg,7aac501e5b78f1a4320d95c6b23454968493302bd8a96d6013092359c497918d,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterial-speck-tomato1x2400-275mmny.jpg,train/Tomato leaf bacterial spot/0cc86f8ff865fc98a3aa3c2a.jpg,ac2ac4e037fa3a21ab41ca613fd1d2825eb5b0d8f1d4392be928c048a94252b6,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterial-spot-of-tomato-6-638.jpg,train/Tomato leaf bacterial spot/b9b3a698af4a76eba8e8fccc.jpg,be5cc97f01849c13e763aff16bc607407956f784369ababf23443f9f5e938d04,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterial-spot-of-tomato-7-638.jpg,train/Tomato leaf bacterial spot/8c9a2cd8793d8b0d3828f161.jpg,14d3f91af6de22d0651f9b554794e279275cf0a59590e1ad8ad571b83fe9eec2,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterialLeafSpot04-xqxm03.jpg,train/Tomato leaf bacterial spot/7f5c257752e032e4910693e8.jpg,e9464d8cb003c8e7d40288a343011041f6ea08292c64ed6f5cf7eb3eaaf8c21a,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterialLeafSpot07-2jqdlmz.jpg,train/Tomato leaf bacterial spot/a31cacdb47dbd989842d3028.jpg,fef2605bedb326328d6a158423fd7e951582084b99dcbccc19ce662c88eee9e8,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterialSpeck03510339f27656b-1scmgh1.jpg,train/Tomato leaf bacterial spot/3926f17f739aaa666005a590.jpg,4074e20070c01055c0cbc346ebdb21834ae5b3c556d35de34a6ada07d3db1e44,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bacterialspottomato2.jpg,train/Tomato leaf bacterial spot/5f8e56ae32b7a0b7d48f461f.jpg,b65cd0980d34d543899aac66f53b97f7955a3910e6b36472928abe8c502d8816,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/bc34aec4ea7f60a64e380fda44c2f380.jpg,train/Tomato leaf bacterial spot/21cbde5aaf8e217f069844c4.jpg,bcd349febf333b5364d94ebc60846f4969f8a2e8cdccfa2c139dd6873b5621a0,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/beg.jpg,train/Tomato leaf bacterial spot/236ecc15a1b16265debc8423.jpg,b5f14600296519c9c5e70f06c403453015ee84eec813a78fbaa32833ce71d7ea,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/clothes014.jpg,train/Tomato leaf bacterial spot/cc1416d93018a569ad2ce9fa.jpg,46460cb6dfcf5d740222a6de0bffe22634579ae6e948f546a5a43500023f8942,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/droppedImage_3.jpg,train/Tomato leaf bacterial spot/ad571e034914bb77feaa1d4e.jpg,3c9e15665975db7738686684a20015cc2bdd7dacea660e211f17f5badbcd9841,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/image3_original.JPG?1472755422.jpg,train/Tomato leaf bacterial spot/a9cda8205fd4e564a7df6d5f.jpg,e8b2babe7522e6b57b4783f7d13bfcaac72285a5e54894e3de88bf391fe1d8af,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/image5_300x300%2523.JPG?1472755422.jpg,train/Tomato leaf bacterial spot/c645a876737d7ffd8a175ce9.jpg,6a50d7db4690347c6ff4aab895988b40398c87190840f05645b2256a1405f0ee,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/kg32-beefsteak-tomatoes-08_lg.jpg,train/Tomato leaf bacterial spot/2f9ae2fe1231157dea56660f.jpg,8c628f0704bd538ae34b45cb9fa01b797057644f30906c47f0f4ad81d0d09367,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/latest?cb=20100808132744.jpg,train/Tomato leaf bacterial spot/926b8e842982e8b0e1f726cf.jpg,594c664a38ad8def80b045c23495b6cc8d07178c34ade276ae3f1fe9919cdb2d,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/leaf-spot3-big.jpg,train/Tomato leaf bacterial spot/e608b3994ceaaa12109ccb51.jpg,f0c1e73eb30e53a2579216e1e6fb1662d844a18eb2553a08aa642f1a39c253f7,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/my-plant-has-brown-spots-leaf-spot-and-canker-on-dogwood.jpg,train/Tomato leaf bacterial spot/ff77a450795eab4f0f1a5a3e.jpg,8667b3ef472b6ea8054525579e3eba202c9535512aac120db2f0834c791ee811,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/patarea-bacteriana-frunzelor-pseudomonas-syringae-maculicola-31_5_2.jpg,train/Tomato leaf bacterial spot/08de309259295d8cdf874631.jpg,b60d77e27972aca02347583367649b43a69bff5814e861c69a490e5e01848186,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/pddl-highlights-fig-1-bact-spot.jpg,train/Tomato leaf bacterial spot/3ae2867afcaaeb059be50239.jpg,c0a818969d3887573fe1aba95670582c87070140f6197508cd63eec4320d1a5f,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/photo-1.jpg,train/Tomato leaf bacterial spot/60c2f397e4291c05a8158a80.jpg,6585d1ca2b10a114e94aaf91f28ae0a0adf282564133353d689f203f4133b2dd,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/photo-764060.JPG.jpg,train/Tomato leaf bacterial spot/3e4939a3eadb6b24cd864084.jpg,6a457c9c748f463f5de97c370e8421044552e1bc0389989fc2cb0b5f2a1be1ce,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/pp1244-05.jpeg.jpg,train/Tomato leaf bacterial spot/12885856658b627b31366e75.jpg,3f167fbe44673ba9b0d9f0dbc78c43d4baf94eb25421cea18bdc41c9ee75aad2,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/stock-photo-bacterial-spot-on-tomato-559799107.jpg,train/Tomato leaf bacterial spot/c6566ef28aa80d6961695fc7.jpg,ec778407c403d080f17d610b88ad918220e73cae44acfcbb1142dd86b4628557,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/tomato-plant-diseases-identification-leaf-spot-tomato-disease-tomato-plant-fungus-identification.jpg,train/Tomato leaf bacterial spot/236643f92a6c97521cd0ebe4.jpg,788de34f140030328d73add5aeb72f3b5a06fe4ec841ac86ec1d3dd2dc362b4f,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/tomato-plant-leaves-brown-spots-tomato-leaves-older-ones-with-spots.jpg,train/Tomato leaf bacterial spot/5c478336d9c024c6638d1ba5.jpg,e0feac443a0865fae782f1070f3e38f3bf71c567dc4d0e667540932d1f69677a,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/tomato1A.jpg,train/Tomato leaf bacterial spot/3cb641b1db37d3c0f05f64ec.jpg,f6558695a8d2a080939612d111ecf67aca31cffc0ef1ee51def961eb37eded0f,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/tomato_bacterial-speck_03_zoom.jpg,train/Tomato leaf bacterial spot/6d4b036dc3608ef30d60deb9.jpg,9a4cfd952fd375ca3a5f905e054ff7bc0da2cd8717b960843764ba3aa14e15f4,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf bacterial spot/tomato_xanthomonas_foliage.jpg,train/Tomato leaf bacterial spot/eaa7632f7dcbf0c6dee89084.jpg,1876c37fabde3924487b10fb71fa9e1749846296346e9755af18c756dd7b18ba,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/118A_Tom_Late.jpg,train/Tomato leaf late blight/29e8d699b351df46242edf81.jpg,3211680d3b880882f4964b082ba6afece7e80dd36503487a1d465fdefafd70cd,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/20150619d.jpg,train/Tomato leaf late blight/de299e8f98cae492ce00f6a8.jpg,04ff0d731573d592c97f73cd2219800dcc9b4e7337c8ed90de2ec2374013a9fa,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/2017-08-27%2B-%2BLate%2BBlight%2Bon%2BGypsy%2B1.jpg,train/Tomato leaf late blight/b7c4ddec6d31f0cf925ec096.jpg,c18a445e03731ac98592c37b62dc25f211275f4a241b2a6236a9b3d8562646f2,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/5816170621_e1cce08736_z.jpg,train/Tomato leaf late blight/c543dd1a2bc1e2201641ea67.jpg,40650f5dce684890969418712fad8b7bfa646bc14b170e746b2ed7bfe2045648,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/600.jpg,train/Tomato leaf late blight/8297b9896e9c1c87cdcd4719.jpg,22e1e291eb9596eafefdfd9e8a2a754cf61097b6ea5704ff1936e7aa0be08e9d,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/7262-drought.jpg,train/Tomato leaf late blight/fa4635e47f54c4519767af9b.jpg,8f4220ab82f3b8267deefc272098efbbfebc0dcbe6f1386fad7b4f698721fe10,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/924977LateBlightLeaf.jpg,train/Tomato leaf late blight/0fc9867be38dc697209ca03e.jpg,5f45463b3311e0d105d5870a67144dfd7018d00584a07f15db811649d2b811f9,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/August-17-2012-Supplemental-6.jpg,train/Tomato leaf late blight/c8e4a18e49eb73b264f73040.jpg,98f661b5c89179fa23616c810aa99108985c7aa064aa80f221327e7bff6c2f48,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/F%294.jpg,train/Tomato leaf late blight/4040338c520e83686f36715a.jpg,69cfc1a17079e20ebcbf1744e8d4a57fcb46105cfdfd32827820632096e0657c,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/FS547-6-big.jpg,train/Tomato leaf late blight/f9816f2df2a21b8a6a0e65fc.jpg,392b0db6a61373279689516e69fc622f07a86fb656e3354b90022bd158787c05,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Fig.%2014_opta.jpg,train/Tomato leaf late blight/3e1cb44c7f33f43bc814c393.jpg,c0a56dc465599772ddc4a3fa3077b521e6e67b963888a28342b99a5fbf2261e9,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/IMG_1526.jpg,train/Tomato leaf late blight/d02907629012ba876b8af24c.jpg,55895d4f6f86786b98af334774d1a50e4e987bdbb4e204d67d43d94bd5a88601,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/IMG_2254.JPG.jpg,train/Tomato leaf late blight/030089f9ba781be6ad8da66b.jpg,6769df3101a893e3d17a987aa33b296e1264927efd485e81227d7ab0c4345b2b,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/IMG_4182.JPG.jpg,train/Tomato leaf late blight/95bb50fc3affd1d3ebca9372.jpg,af8da915a9432b0fd85003030f9a4373cd0cca6ace3dc0dc04eb5fe5f27a2ff9,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/IMG_5360.jpg,train/Tomato leaf late blight/41d9649a25a5c0a9c7b4570a.jpg,5118060f0790a20d309f5e181248777912a72453c63d18c2d5db05da9a723995,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/IMG_5368.jpg,train/Tomato leaf late blight/73efc1fb63ce32fa30056760.jpg,a3258472a0d67a56458fd268f64ffa0b08164cf17cfa05cc5ae972e02a8cde68,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/IMG_5813.jpg,train/Tomato leaf late blight/3603c00d3ce2c0841fb79b10.jpg,1c2610d64ded9d26b2c5636d55d3acbf065e5ce346585bdacc81661e4e5484c9,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/LB-2-225x300.jpg,train/Tomato leaf late blight/92cf8cc4256901e90a49bdc6.jpg,8934b2adf56dea95be7e3309de048d83f13f7e148c17b7f5ccfee667303d87be,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/LBleaf2INIA_0.jpg,train/Tomato leaf late blight/3abc15c2fc5a5017838e68f9.jpg,73c62c716108bb65142931eca09dbe47fee66d1b0366bae04ea455f6090df9b5,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Late%20blight%20tomato1.jpg,train/Tomato leaf late blight/2297d3a1d3f47b1c3ea1a98d.jpg,fe02c0e388c8495ed2634ba409116e3bce2e52590e06a60252bb86820fe76497,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Late-Blight-A.jpg,train/Tomato leaf late blight/a44b0aac06cdb82575e1d106.jpg,f048eb4e88675df2b8223cc8c6185668dbaf68974e85917b9fafe9f6204ce8df,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Late-Blight-on-Tomato-4JDill.jpg,train/Tomato leaf late blight/ab216231966694065549699e.jpg,c13e63b73f74512f9dddf4e5aa558d96eff7406164e5d22f0d17225027766576,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Late-blight-foliar-leasion-on-tomato.jpg,train/Tomato leaf late blight/ffe2b3018a695a2031d2eeeb.jpg,9567fdeaa51c7770775c6a12d993ed54b8857bd7a7ce9a57d1d194d0e9acc3f4,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Late-blight-on-a-tomato-leaf.jpg,train/Tomato leaf late blight/25b52f691822d2ea34013c81.jpg,f6734228a16bcb0736284aa6dfcd6a0b1b2b8e3aa412820dc1a21dfd08f3473b,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Late-blight-symptoms-on-tomato-leaves-1r3uhy2.jpg,train/Tomato leaf late blight/6687d5cd45891776ca1e0980.jpg,23f1b3eb30a0a7a33c0bca7a94d448820bbecba9d52d9c23723cb921d3265675,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Late-blight-tomato-leaf-VikramBisht-MBag.jpg,train/Tomato leaf late blight/7416126bbad379b7e1c5fc0f.jpg,eb5516991ec41a37567f24067f33fa3af88485c807fde03ce09e7373cd334eb2,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/LateBlight-Leaflet-Large-Spot_9005-ROTATED-sbzntn.jpg,train/Tomato leaf late blight/3f5bc322f6d6fe97baafa299.jpg,4fcf9d49b5a47364965b175ad10266aebc75d32bb98e3f2f380d89c8cbd85c98,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/LateBlight-Tomato-JJ-2009-17nxg4q.jpg,train/Tomato leaf late blight/bb34d29d91279751dc5fbc19.jpg,6a8ce87008be630aaf9153b16e33bf11b427ea982f9c02a9af247d35193052cf,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/LateBlightLeaf.jpg,train/Tomato leaf late blight/040a72e977debf0cb4cc47d5.jpg,e2a5a8fa44b401240bc20e971371df722267115731d247373489258e78c54f3c,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/LateBlt09_05.jpg,train/Tomato leaf late blight/4d4ae12ee5dc4477a5e978f7.jpg,c28b4fd36683fbf9a582188c0b5e01d4ef79706316f6a0505a0316ba8051cc91,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/LateBlt_FromRusinek.jpg,train/Tomato leaf late blight/58052a801159ba4ed4f1aa05.jpg,623125f67831c8382451aa861828fb39805c1c4524262f68e1496397f6352ef7,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Late_Blight_2.jpg,train/Tomato leaf late blight/6781f6bee1ea9d6efc267d27.jpg,821928ee1b5d9b44fd0530639c9954db0e5bcd231af659ee45aa6aac104813d0,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Late_blight_on_tomato_leaf_%287871756748%29.jpg,train/Tomato leaf late blight/e982683a0e04ebb3df61110c.jpg,c307edf59875fa677c15ecdad3b10230d96886942fda2f743ebda8880ad2882e,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Pest2369.jpg,train/Tomato leaf late blight/a9af51da285abb2839b8ba59.jpg,b031c7e4550ac090c4f7f1cb2aa150bd5c45dd1225f44d2a3f6144b22a71f45c,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/TOMATO%20LATE%20BLIGHT%20ON%20LEAF.jpg,train/Tomato leaf late blight/3ef9a98cd5b62aebf20d3ae8.jpg,c063ea0c9ad3302c45d414776d122f3f860c0b9307cfb84e03d843db7c67d4ec,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/ToamtoLateBlight3-Version-3-oohvze.jpg,train/Tomato leaf late blight/d7905487c2bd412d9df64863.jpg,8c70c4321a305ca3225768862b0ce55abbe3d2933016052d96c9d2752abb5815,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Tomato%20late%20blight%20lesion%20closeup%2013F.JPG.jpg,train/Tomato leaf late blight/514b669e88521ec63a0efb0c.jpg,dd0bd303b3b61cc75ce5f5c28b7d2d5a47e53851293bcfd0b39f84bbce973fee,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Tomato-Late-BlightBM.jpg,train/Tomato leaf late blight/218e612a0d8e63c162eba67c.jpg,13308923f530e5d174db26a36b92621f8e1df3cc4a1225bb94140afa2c0822e2,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Tomato-late-blight-leaf-Margaret-McGrath-Cornell-Bugwood.jpg,train/Tomato leaf late blight/4c4e16ebe28023231168bca8.jpg,7a077d03b215f85b61b5290f391d68339e53f2fb3935997f90517b0bb5ebcb17,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/TomatoBlight.JPG.jpg,train/Tomato leaf late blight/0015a005594ee4b3bf9618fb.jpg,bf46eefebb094817ad199cb5d84822f4dbd55213373185c38658adee34e8a7b3,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/TomatoLateBlight-3-Underside-2ebj05b-300x225.jpg,train/Tomato leaf late blight/cd0a416efe87461363435c7c.jpg,e86b5c15a56efc7e64f50af6bb7317cc2271c0067ed69371bb02aca7b43f0695,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/TomatoLateBlightTop.jpg,train/Tomato leaf late blight/c712c9405f31943218d64e9e.jpg,8db3c1eaf91af244d4d19789a44d5f2e986b845c078e308173100ccf5c61aeb2,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/Tomato_Blight_Leaves.JPG.jpg,train/Tomato leaf late blight/76f0a5a55b8231ed73235e7b.jpg,832994798f766962c276db708f79bb66e019e6099356a9ef278f3d5f335a993b,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/a7710b5901ba1f8e9759ef7576cd9f09.jpg,train/Tomato leaf late blight/7d652e4ab1cafdcd4607ac8a.jpg,5dcae1eb24088f5742e9ede12c476f59571827915f0424907c58b348ce26479f,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/dsc_4621c.jpg,train/Tomato leaf late blight/4f61f58118bf1dbce4457fa3.jpg,d074496a736f41783e0eb8b05f832102dcb07e9a4718d61374cbf2cf3884cc90,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/dsc_4624s.jpg,train/Tomato leaf late blight/1b189a2463df17bea6f193c7.jpg,f96cff195926f529f8e96819368cc3e0a496e438220f0a80b67a984f8de2e2b9,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/dsc_8140cs.jpg,train/Tomato leaf late blight/59380df0e1de203c94f6f6d3.jpg,3a120425434f28876d0cd77087454b02d97fa7c1653070998941d995b6bb7be4,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/gardening-moisture-lateblight-tomato-leaf.jpg,train/Tomato leaf late blight/ec02999e8f886c96bfadbff4.jpg,9b5dee113131e9f3b690b46e2a3e4eec551051d86c24decb4f68e57400e03f85,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/late-blight-TomC2-10.jpg,train/Tomato leaf late blight/76dba3c6efe623cc90c21d3f.jpg,0ce156b3c208b908f8e47c549f026f509a48d70f9b4dfc891647ca703b88310e,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/late-blight-fungicides.jpg,train/Tomato leaf late blight/9ad9d133e8fa00f4f8c37cec.jpg,a2432f3a03afc9057495bd436dfb4f3138d7bc87fdada0ccc49eadf208b40beb,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/late-blight-phytophthora-infestans-damage-to-tomato-leaves-and-fruit-cmnxnf.jpg,train/Tomato leaf late blight/f1afee75d7bf4384188200a9.jpg,c36fe8b9a70a7d4c9a9409f43e03d5ec948f373957ee4ba6924a6644c73546fc,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/late-blight-tom-leaf.jpg,train/Tomato leaf late blight/24359abb8c2443ce4034e2d4.jpg,ce975865aef9f1e1e161f3d998eb85d8d3400dd4a1cfa963d634e352c2a4c5c2,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/late-blight-tomato-leaf.jpg,train/Tomato leaf late blight/5fb87a30b01e7dcf9410e94c.jpg,8521706261f62e3a32a60d55c0c0af9a3faac498a3b00b72527674758082d6bc,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/late-blight-tomato.jpg,train/Tomato leaf late blight/486c2dd1f04dab6ab82db964.jpg,60aeb91bde37f4f5704818424a3672babbe9997a18f4fd34cc9ea1aa54943b1e,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/late_blight1.jpg,train/Tomato leaf late blight/c593a21369cf72efeba9c14b.jpg,3230695e2d8b18154ab2514dacdc3dca3249c8ef0559c255b958d3b62873e382,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/late_blight_2013_longisland1x1200.jpg,train/Tomato leaf late blight/bc172e73d9e7430ec6e6d4e0.jpg,bc3c39f11fff5234ce39bd0c36613ce4546e1e75e205119b2d459f397b0a20db,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/late_blight_2013_longisland2x1200.jpg,train/Tomato leaf late blight/73a66060ac37bfb2fd05b5d1.jpg,a10e343751d2ff445cd22c93d92140da735ef533b10c45795ea85d4c2d67ab10,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/late_blight_drought_leaves1x1200.jpg,train/Tomato leaf late blight/2e7641f066b24800668f506b.jpg,9a1408769ef9d069a31ec50cf9cfe591962a84159c32064b5d43b694abff1636,5467f6012d78d1c446145d5f582da6096f852ae8
train/Tomato leaf late blight/late_blight_drought_leavescuux1200.jpg,train/Tomato leaf late blight/f87f5543fb7c58a9a120bf6c.jpg,bdbe542bd9b254a4e96aaa4fef0c134cbea83f385876dd652d4da7d009e8ba48,5467f6012d78d1c446145d5f582da6096f852ae8
